,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
7643,337.81755012486883,666.2257353850571,216.06399274313534,699.1224909881207,56.36581701191953,843.6313610897178,602.7125674024192,34.37520370185297,29.136339778398398,58.98003126655055,335.4587620867199,37.10791540455361,331.5214851423957,388.8962579791321,,-607.0855770843077
5057,429.34421623034217,668.5351905614913,218.29458110014704,659.8216455055788,52.70022509331952,842.882057991675,596.88235421751,42.658422242065726,32.85573482284431,53.65166095722213,534.8422664047574,40.5416854636875,257.6431634631513,311.4002119065538,597.9405623183299,-819.4717806039964
3555,366.6362934076837,664.3400021687478,209.78321537414246,717.0750198059268,59.060162457293764,848.3427848407924,481.135985844797,36.919981587192844,31.36194087244153,55.89470415375546,382.56777549128356,37.26691921565408,249.37298287242191,391.5584732304827,594.5626856045224,-704.4462531425014
9165,272.9256721578867,665.4010143563139,238.09411759165877,722.8709996382449,54.2351492134191,816.2901904073075,,32.73292375913522,30.895682973884714,60.73699847365053,523.3483210220099,44.58261304357632,298.2433095421351,387.73499092793344,603.9848663381598,-722.3747280212604
1350,258.5027057280867,678.7216240665066,223.11725001070678,686.7489821578929,58.117335829465155,,484.3542665780601,,32.03134112165577,64.68846802393927,408.6867767026327,41.65904373766871,230.74882409704443,351.2684661114308,601.7231864337718,-612.8585157914484
2149,324.8883680449955,722.2987537833175,235.19078870149661,580.4279685971921,60.6054198615201,840.7886913620058,509.49040962502477,28.40104808435308,29.85397576740909,44.06980335520612,575.1499304699192,43.39883066375086,227.1763284971691,451.7140254555659,595.9862380189093,-856.5154358374778
2836,339.7882467432816,760.4994295845128,193.80016721360408,444.393510853454,60.029921849998324,874.681350865521,433.1520005316976,36.20065037951869,30.85522039472572,49.18731658589003,460.24918760785965,35.66967479237422,301.3847756169088,390.3612932953715,602.6655573476241,-856.1495759059151
17,259.5261239541751,760.8153076212582,176.85112723944792,338.6068776873823,56.567809500876244,854.96148389964,543.7408941078497,40.449544999261434,31.807771337779794,55.6603921075738,394.30226169420155,40.97114926422381,277.41552366660426,285.9275540677776,601.4130899790811,-670.7789516622287
4237,335.75527538551853,733.0656632572485,204.46029901801896,474.7012251185329,57.410145775112866,875.7220530745132,,37.390234924350295,30.78049771050668,53.27848228434114,380.6364074084366,40.536202167437914,329.71387958701905,359.3323666487742,589.7716204800762,-802.4554484561659
7063,337.0356943033267,765.8918512260293,242.53421952563525,556.8952928380746,55.00902202953325,939.172387670327,497.19035572321917,35.5348434868641,31.585413714164208,53.37569497947898,479.002904229729,41.00073590389225,249.03503221107593,424.6078392535692,582.5138596855566,-902.2237148974688
4765,295.4739740151543,654.1489339774519,179.70214175383774,831.8126782155629,57.08077094706662,824.8779306429157,,46.04506640732633,33.100003902954946,45.26279897779855,419.2893127505889,41.40944054333997,329.9111253493028,309.04040184424855,590.5736653791156,-613.6774677961456
8012,369.04373735146453,686.0763747017262,211.51238868325188,610.852489246751,60.3961768691507,852.0464401310816,564.9500445282374,44.83654659831016,,57.384079673429326,521.2251122150822,36.72476500170002,302.36226457176934,377.91602642596894,595.3969588725174,-799.4384542156839
5127,283.15346561377646,784.7174903109595,199.72938998259934,527.720516444164,54.14423244910222,943.9231427271209,524.990895802561,33.37860233088532,30.582181849822888,57.32036794272693,392.4448792218209,45.27864255346225,308.4071592229967,318.94533838600046,593.9024131142007,-769.5326110354438
6472,314.7802038748107,711.4256226074697,182.74866547220887,615.5825367407763,56.55685500455999,884.0700274970895,594.3440714628516,24.55183229267281,30.13587132619326,49.735136809213,402.1962954638993,36.26228786223736,286.1343126787041,326.77883339431133,601.1473186301325,-674.1376917764577
770,378.8995876370539,640.2909129072503,216.39022699733897,504.2854008924184,55.11920212713752,828.106199392747,498.2979079995467,32.18237664124474,30.051323042055518,58.08639131757407,510.87009025721176,40.88429479624215,321.06038876298356,356.236166347299,605.299047921371,-823.9158312984349
9358,364.75557650422604,666.336728934734,166.57318197396916,610.7394578835059,55.541980871971305,888.6861987867337,646.4015541495257,46.12768404470479,31.127064380161332,54.878860952975636,383.7679562660329,45.735297271043294,351.25677547332174,369.67570255759557,606.949641261426,-673.1268915347348
7034,325.19116910367137,731.7530816566509,,509.65421531954894,56.06661387633158,880.8540522292288,556.2098142869185,44.475301525224076,30.93358050385125,65.84489442157377,371.8480022668918,51.126584450628165,297.75940729650273,405.97513566513646,590.2839547911487,-740.5914128833053
3340,374.71668448558347,735.1732591427972,213.87768506601154,529.3582748098027,53.4294262478044,815.2757911046348,541.6300511947529,33.5660868982985,29.231601914204628,59.09422769604111,407.80821285040844,34.132450264099,,315.9020714842268,609.316588276318,-726.3496988411291
3667,,619.6487224369098,202.65303236505378,529.93404662184,59.66725528456017,884.4702181453672,489.6288872958489,39.104774083716094,29.417953077785572,53.26352139217705,330.77018478329853,40.907156827035514,247.6800324835425,327.3706147047153,597.0866365272105,-665.2134238873768
587,333.89418469907486,663.7663247362098,200.04331084144252,498.3481076731999,54.92971706102659,833.0073461880779,642.6988217131993,37.63669130214406,31.642067553137476,63.82371070616745,599.1029769469344,32.45387481040774,252.22335438195444,339.52362353952907,602.8170453776451,-774.0350808238694
3427,410.28292197242644,709.3050734395538,237.34541458013751,369.7198778771967,47.75386203005318,833.5416686866458,514.0997631203055,43.478725486295396,30.585156436499666,56.0997573314511,421.01688167705913,36.147543312802554,280.5781455061228,377.948713606775,600.8513971968134,-832.261142564046
370,288.97777274002027,658.0963822270062,248.21583786955046,498.6646124718933,58.66902623434574,926.0153042672731,509.6558294705295,23.628846532066184,29.399564682629332,49.98490449449218,497.26111948858744,38.7235004394691,291.0741141910538,344.8710511603669,606.740318329907,-799.749677990475
1684,356.4346760182661,685.0138819525287,214.48156529645138,726.9445882513054,52.75070200442706,890.9696647203526,566.4565706517207,50.84211043005264,30.299166904979693,50.79187411964799,489.98099119562437,45.08478351486226,302.9210344575939,291.2871000829765,599.9033152704391,-756.0997098137076
6252,405.242350807201,737.3688296241572,228.9801604637797,630.4761563985323,55.520636301291674,902.061625499117,486.55112935591495,25.04227111176383,30.528274361333636,49.106149634091096,302.66008653917544,38.65046105001828,306.21642027400407,414.40193082977964,604.5209965811576,-778.2500036401693
9270,266.922166749559,798.854737986764,207.1933888580107,278.2150760553891,56.63879553052796,899.7815809931072,516.7988354378026,35.442656985369915,30.788819005896144,61.47441089199483,356.0338519280163,43.3344201433087,335.37212220336073,364.87942448862634,603.0088858876688,-752.5388556245256
5418,298.5538689937707,767.7491395426687,225.56874865465574,804.8358245025433,53.57443981159335,825.1411435418131,434.9379482380021,43.09018573522464,33.39476216371144,49.90856391407601,389.78141225165945,42.66563786667558,307.18536551951235,421.9723001806587,603.9717543230774,-683.8197255425921
4257,315.1064756860025,676.4986404628152,243.89645329046598,619.0812361920042,53.57313096926631,,,37.091282801163416,32.25111193540885,53.09671360193104,323.0624097801308,38.6523171599034,352.7442777270296,402.6894769747436,598.8887415480575,-658.2684368030181
9459,332.16637538019717,669.8524602930992,251.5834643554192,559.5355451625181,49.86800790089277,832.5605453988185,448.94510244679077,39.685117075129014,32.55611030617798,56.48755923046533,414.12745533013896,35.21612934731621,296.7590407770996,328.37281739701973,603.2368761346634,-726.6567236686066
1167,331.406282882145,607.9002776755409,201.9812751832582,734.0657729988313,56.28896290105636,823.8122795856855,629.5188518580353,42.67248354756408,,60.50624934306152,363.9271129366309,46.18141442744832,298.76385922868093,359.72703822642364,599.4636651410895,-552.7140620154889
5094,377.9444463306313,699.7889371395066,236.81763641994084,462.49283282779857,56.62108952089339,826.6916800213095,504.05276830737654,56.06453555267997,,44.86285984990542,294.1498004393062,40.63424268764286,226.88479973654205,407.90254125449843,588.4446554980261,-680.917878903293
4978,331.3281158455217,732.7940202967385,196.9567838374407,,,879.9708459152142,616.8981125780407,40.69845877204142,30.528265435667162,48.35961621409854,382.2000731397349,32.27078486755109,313.7760847778022,394.63274724509716,603.2414542649565,-712.2615462949641
8742,,603.7504899313394,225.69116162271018,,,863.230825982703,566.7746910083475,34.964062860248106,29.315291796328538,55.19777060993419,,47.20761812090326,308.62046008110127,324.18301153812484,602.8075597261821,-761.6326932778472
2865,271.0418584586575,638.4907186799195,197.34796327453904,472.04866158657336,60.299177202511466,851.218767346068,550.9321150242187,,29.449884816916207,50.204445614639596,482.2235802522144,42.14538677723987,314.9471666423382,366.8398292232074,599.3124292529473,-687.7317215605364
9574,325.45537352470285,730.2505368311832,175.9133985152504,675.2762222877434,59.069423675205364,929.6564419332786,454.1779484626304,43.335839231779204,32.59997980303994,56.61205471513078,462.7095185282834,44.23149853175803,268.4532987288136,266.95659163137043,589.0717817329058,-806.064835594732
8253,367.9062680882323,600.2794373071908,173.54027663050874,618.0789543442681,57.42175905258045,878.515721985066,535.9093528772981,32.945042817978376,33.05973540263613,50.394391208384775,,36.984346200484985,277.36121799281597,316.31703371074366,588.0485398224731,-753.7369753141209
9383,415.184684861219,720.5349166932568,237.1611388404644,537.6269493807347,60.53885567606901,828.1457599488934,594.7213161997332,56.99332615953907,29.18277368692535,60.99991147594014,405.4561660539162,39.93386322356716,279.202932768848,371.2583344522623,586.7569075197749,-755.2099553043361
504,337.4651279299024,661.3689019826155,203.42865965634664,500.4430729310578,57.848384330427656,822.4715446001474,394.6643986670498,37.83326214729799,31.180895998813,51.68449196315897,472.50169937447555,39.8145965111273,,439.74274242514923,603.3749392313294,-819.5175682592483
293,300.948297113544,773.3037134923723,201.4688820511197,555.4844558097716,60.36533802134209,839.8032292366889,465.2723505371953,46.31712427989319,34.48891422956981,54.9164465793969,414.516720286423,38.04929012545924,319.3944242138077,372.4141484602227,600.6367791135897,-729.7597728521866
1397,279.98624697589736,693.3835029455244,191.63827796931506,409.8811645224113,61.642602661084716,834.4072432225342,450.72600797823713,35.78554448824312,31.828164349698998,56.897528144425635,336.7013325129417,41.44522619078838,353.4816672924767,472.19583923012027,588.7627878573269,-695.5351361295576
627,446.742634299158,681.4764600848836,203.79251626592674,587.8331495859925,56.95755855747427,862.8425815278724,520.7076962689815,35.07099509022022,32.26290235926375,53.48853999246954,487.1776794012449,38.60226680680496,263.2061391574954,380.04566262066066,606.6400565606951,-870.4026245908042
2467,360.8199264212316,640.3815067025735,133.81066417880695,527.1549412844282,52.44825348602535,792.2869711460415,525.1378629549511,42.82753870729604,32.24150946803531,47.19327250571764,394.32174760890257,39.5473250546461,307.7837490852688,402.26441981037374,592.718708060564,-673.1913602040463
7070,,736.109247573853,217.29844734693611,,56.910538801391624,882.4482390268968,446.4089793138162,40.32613888373427,31.45610529136989,62.06048433447167,,33.556979296622934,314.61595602412063,305.3026965035235,597.6320229019859,-794.5946695682795
4312,233.22251143995618,676.9925806019023,214.9288058039406,481.2352208479778,55.06972778873468,812.9789690804761,470.1938933631529,36.0743721554516,30.12556688480797,45.937179380867214,407.1949118067234,38.27896760794725,223.05736598770497,486.2616194990926,,-636.648894363955
1482,350.2281992718583,703.6584274256982,237.4257801503846,515.2368784255614,54.54338431861082,793.8970219966827,631.3359218139778,40.50730031046873,33.16623837586406,56.39564422397099,251.63237492499616,,337.38359577142097,314.58641724403316,603.6254412010475,-538.2562248418529
9716,443.2850423595765,690.2234086822698,198.93078966971208,448.4444387602538,59.84731081322964,833.4426585186823,455.090827040109,37.38191007781352,31.34236054079069,49.037505013735185,538.8679233450738,48.92512887750934,259.09570638012633,340.1271785676291,599.2667939722918,-943.897706881201
7253,384.7540851566804,516.2995889406969,191.75136507485547,686.5769560508481,59.38769381949072,875.6149961688817,,37.001452572371605,,64.2894605285856,457.6990931498969,,292.4870746020455,374.7996460322259,606.6485952526507,-747.1110008897866
537,267.2561982928537,693.599108565527,180.85244824040498,536.3665139344473,54.29287917977711,887.4627673364691,496.39634210722204,40.37959314870296,30.858297851232106,57.01975612831953,523.9584784041881,39.91108063666918,260.03133901253915,479.1819116342595,583.8956076069294,-807.5358284292302
7306,355.54785930371804,708.0523853296214,145.50487052281036,702.2323158129378,53.33060854107969,843.1516219975333,426.74972106836884,43.52826984323214,31.858376142067126,55.01075939401302,444.487205599018,36.32426971867187,316.6992003701576,373.3076931909385,584.1005437614497,-781.466254269858
4408,358.1820361377559,711.2272388389882,175.39089746887726,691.6966451958302,53.78807670438319,880.2362863223677,514.2782438229549,40.16102691712749,30.436760930877657,52.50253604639975,557.1743480310222,43.468811429451215,311.457611537391,392.5326122506573,603.1583186518363,-856.6315654830323
1920,276.34426457312145,643.3483410361416,210.61458913649764,659.4604727438309,58.19289628077624,906.2524258339989,615.2081043830774,29.642797045968543,31.714782199153298,47.74690851033888,376.0853491521576,46.37510229079879,301.0675088683183,367.06481896200245,590.878656580675,-618.4751553151638
6275,336.0557292496613,761.1537143682856,209.92312561602972,683.9371552589175,62.75723792362718,898.4407480559962,435.32152800533936,37.89569305379262,32.10852358322458,59.11991865020885,384.6067315007662,34.21809400970874,217.32318207875863,,,-764.537722019967
6011,456.47271788957323,675.0588696419726,193.39568161312766,599.4281640155465,57.32684258973361,873.1841752039783,485.49718379162624,35.94205005010322,30.63759612724715,54.39600240451009,278.5330207441797,38.45354871427016,261.2680307181937,401.68421825770525,606.6786019861081,-744.5850680525596
4351,364.32610511688006,,226.14386792868657,661.2358650380881,53.61350907425843,920.8930603199022,527.0819913003029,36.86801733831396,34.67670426240906,61.795976548193984,507.7677533619993,39.07352028114845,306.9634558639954,288.6374561531102,596.2901123662378,-816.7550783586032
5199,310.5219877164106,729.5475710301882,229.4608301895942,344.1015490728049,55.74086649340975,806.6605318038468,521.4110970193822,32.299136853548504,30.281948574189713,63.185746405475875,487.03613589945314,41.9710801606871,290.0218084872307,339.5524640803045,597.9913521411232,-784.0981418904705
4363,424.8599373486051,762.3701483655191,196.08159374963716,475.50904059824916,59.34770591599536,867.3450165157318,472.34310460123646,42.117292397802224,31.09015112058218,58.924156299269896,436.06320637442565,42.47305968363542,307.2119380298774,359.8452166772867,589.7946160105025,-901.5749165385918
5276,243.04667806414454,,204.94762394858864,501.7593782219077,51.830855787096674,790.4069880107708,493.9882357963296,,30.801798085812347,61.0391095275073,457.25363812947035,48.36683318312343,279.16708716473477,346.7061733251768,599.2291123172034,-641.1406518648961
8573,375.8105792430365,,243.89372065483764,691.8458463520577,56.969749157839516,870.1382135657944,,55.12352646746065,31.89917414633575,51.6767761525648,367.2813950503376,41.44400500448542,325.61444149405185,278.75755216164305,607.1934803402745,-683.6990929330724
2398,388.2506286764838,,209.15901371953547,605.2577817775472,60.86790510488268,856.1205027205159,534.7616765527041,44.13213667104332,32.404123327962076,52.62848830845579,380.1854970510087,46.350836119108074,302.49302342773916,395.6167903507063,587.1886938322687,-725.9874535723441
9283,389.4628355135827,597.2653360369321,175.88515630908483,787.9152139156299,49.68255693193673,861.4072837326082,466.96388877659143,39.72984364038106,30.089638811938556,58.972097498514685,,43.121252692057794,334.76126555156526,376.4597432136022,585.1440034970134,-743.4755903633302
5117,289.06255596695115,761.4223463867874,232.33011534066523,508.1511692239784,58.30426607874256,859.3803507403705,449.12895416798165,38.36484700971031,30.879891182694898,,516.2015670633218,39.61637775038649,315.05812670392004,346.3806741759337,593.582319415526,-834.7168019796777
5680,341.9689187052438,746.804096861699,189.87615777602252,662.0658833515735,57.35019024978772,873.5638351435937,548.3979872218605,43.964961044048444,32.0474705357384,63.262729490456124,460.4122853390008,39.6490584712513,274.9660270579259,376.6910721298267,599.4099512543064,-761.1178214701058
2497,317.0307350880052,640.634071057865,220.84092518842317,653.1717949603886,54.07168022409881,861.048667567702,505.7718525647439,46.561655935296095,32.454182109308576,46.21037832713803,337.8740774803515,37.91058248847842,315.3852487988547,303.7803389928205,601.0394897673838,-608.471276551771
4886,342.6872058485649,650.3582631741581,159.87663597832395,598.2191564699457,59.83144136279166,837.3491068274228,515.6390010383363,45.39135834959256,32.55643895750953,63.494053860293505,455.06891486399485,37.648678068638695,293.70817166815175,318.3040047241942,606.6511427464592,-696.897623012401
4533,382.09824304065273,754.3521377420548,242.96683603386919,526.1684274765213,62.74050734974361,881.2564232657078,568.6420804542777,41.22697786182513,32.09740329586707,50.192851313283754,352.7009303184987,37.19923873609098,270.2495286479327,300.9942458715709,598.8019862661822,-730.3276054530918
9074,327.5336242628277,664.9506544632522,213.81611980951092,410.7903570495116,52.92775302939669,938.4886826680187,526.309495306486,37.29544514465946,31.04817062696443,58.113247300234285,488.919679999766,33.07571666176873,314.32648837734587,312.8159612460428,594.9252443295547,-841.9394034138307
9480,354.1883037591716,740.6322004186158,209.99363141674687,580.5585779455508,57.86969294370358,,463.6484455743997,32.17271848668847,32.218085244773604,54.51603729018803,404.49883588426445,39.40071192032633,286.57960616765496,418.4122735980511,596.5882152809248,-765.8163534103355
9014,290.38210718385255,738.7301951318808,198.7882356974895,499.09527812833835,61.85931451562424,921.8125643370116,419.7567980238101,45.91888202866551,32.95625193051931,51.72208856294538,427.4497981309581,38.085936267631844,289.2747473951612,386.7779655410927,596.9834765109434,-803.8168369171672
1642,341.55288893773366,653.3508909843707,229.1318087731883,425.2695044306058,60.97283545359113,801.6463290090069,471.8205250759454,36.94128964836226,32.0409536531756,65.86222351037792,362.7518896587792,42.874575527374,295.07762662654784,384.9852564429547,604.9844237874303,-692.2398477213978
4218,399.32115332814556,755.0311646434922,261.48960448237034,560.1123701915519,49.857335590811836,765.9286113304288,584.4939148800404,35.988973532946304,29.61341278408308,48.52637503900794,541.06782800869,34.53773890646908,348.0970713244848,334.3460660137046,605.0376747953992,-817.590990718712
5784,350.5444869656264,642.8596399102291,215.50777004754153,619.2338920704663,,826.6224319913662,509.7971983358878,37.10455804037855,29.960359597069523,63.445308058638,542.3393857824194,45.93522992847588,227.5183221156631,349.5018007247977,599.7597614695443,-789.1509634117624
3230,326.16670719888776,700.3788470809761,250.90154408892158,530.8428561908327,60.89931312899909,825.1065509551711,432.45600444307195,40.346619725091095,30.9652457080375,53.7097048306077,400.4864517209578,36.92503275648025,299.6530312322849,347.4428076423091,603.5404830950788,-725.3797258633747
5443,240.37063895807182,649.9750967425026,200.05031091299236,565.370733417802,62.65563840964913,729.70026957023,514.3713690155224,33.04763155221384,30.360998442580872,61.79886810689147,411.2133609844269,,331.8066802869742,329.7284483916993,595.0557865282367,-538.7820217482528
4868,423.4086551269665,736.4332988305885,,451.57039212562995,56.970793743658135,852.5909614498378,482.6969153119939,48.86897311495973,29.268910952107206,56.65065761480582,439.1163827341709,41.54083795037024,305.48382818112026,357.39369715989017,609.9517465321914,-861.3082070981636
3316,333.2178041796172,627.6527728170438,170.9394331145116,468.9586158089363,59.47861840097171,921.6748065764822,486.12552015178244,36.563726773552474,32.323333238619924,56.808681744509045,443.7683293296145,40.36448182897682,344.3823807363646,336.8440204149555,609.084950965069,-784.9596799684708
5399,279.1378734809772,641.8738525102817,193.23833872086166,389.5160925038981,59.628748907372916,868.1778934027776,673.2123853215069,34.09165805846521,31.46439099460608,52.185494800817324,505.5320590707679,38.578792660589144,303.09490147671875,347.22176883139986,597.7145188147338,-690.3781444149794
6452,352.5018813355021,603.4024062340098,219.25670168889286,413.61401166630367,51.01719977013736,803.6188266716287,569.2772344274233,43.99725194593289,30.664213160930654,48.05493694708794,424.59966835482777,42.268574176536305,,413.23614912217937,592.0137429683657,-705.6052691278093
2403,410.524467647273,668.9988803859568,201.20976983520006,488.10692326400493,55.72239346983399,879.1804056566666,480.886997241095,24.782827012181393,32.03411775385899,52.10362645874087,411.5118170474788,39.092692356287564,260.6133228123123,433.23963763407096,596.0847413413998,-851.4656827153832
9623,381.4883890897396,,203.66711567544024,601.8535993856568,56.219653158113424,738.2945553829754,563.1005946232337,25.922157682471553,28.0446809817756,59.410870729033256,443.57895445843286,38.12496226539499,320.24361946234933,357.04045823995205,598.9791412010966,-702.6678618927108
1184,419.7956165733098,699.1631322588944,200.71789580443217,598.0592656150228,61.5459877494813,884.6208130056457,457.6062526697819,42.36589822124981,30.85184121781686,60.032610621216364,419.6240655361661,41.94491024153645,275.128616458773,302.99488427336985,601.655271740452,-829.6551759216096
2273,,692.8093955182676,210.48473073029513,497.6773238737252,60.80184778474885,822.3995207264408,448.8214286084172,46.211196402405676,,59.20340580621406,,33.10331008704864,312.57587363035697,392.8984014012875,607.7088536509307,-739.5863466867711
6080,263.21905491880005,732.3744819413872,223.55645279870984,639.7964464094279,58.74523276457583,876.3094363362187,472.94163311866765,33.69691364200563,30.240431179657342,59.18970839175748,252.921745014438,42.6182883556723,316.06788881153864,442.7464750351979,598.2200750895036,-602.1751758033204
2517,304.1069229455203,699.0239563556271,187.46770894859236,709.5601735610312,57.82867546911476,903.6938865051839,518.9169839067854,26.949292798969054,31.190337473885428,61.09841444440692,384.35173282517627,43.719425678834256,302.49146993942344,369.5264277211867,589.9999056469187,-704.0114513195999
4560,346.12271396537614,624.1814620740831,155.18616938870738,524.4504152810141,59.02288404122689,822.1461667504799,474.3445381501838,28.204839730303004,31.86303995293519,55.07304060219555,390.43944513765194,47.65072400857829,275.36616216044996,355.748251111236,597.8985178164426,-696.1248188723438
3232,324.8657428058899,666.7090320222438,208.35325088854282,507.2287029432164,52.00423065150828,710.993785987334,468.796629282738,34.01118417113842,28.746726874552344,53.98897327895644,573.646973535037,37.30843897954149,371.474457045783,373.7777244125723,596.9770545997638,-773.5513665833088
8308,327.12699591025705,740.2935751121476,255.45659438334388,592.9062621111678,57.09326296720958,894.4312489506333,581.1161892938885,29.33602397842028,31.02032557790792,54.342241923795726,426.5372399243008,41.496707354141016,276.6878923114735,429.03734967326704,603.3689556062699,-761.9524767346629
6195,305.41116923062793,619.1699431207744,200.42194380385652,412.96081965195464,54.1163106964188,877.645552355827,503.4853544008122,40.677199693505315,30.02028724648517,47.11216506253219,454.2918826536863,42.15536109759333,304.93144590040055,383.91672574017286,593.9667683240096,-757.4234582471598
1157,246.52237136242172,752.0557347951499,208.9705501363678,673.4358923556047,52.97669058677478,814.5867378779704,519.6387820386284,33.35749320566528,32.117686907968086,52.61710393322001,,38.351443966344426,300.8600368119754,376.4688863205138,596.7827520068776,-663.7616212673947
5693,351.22906090588225,658.7283055781124,193.03361358941504,456.7186611202436,58.163131368036574,826.6271155961708,516.1057400088545,47.50468381096688,31.67773730501194,50.013810490993855,396.0145662182581,40.43961571154001,293.29911090216063,374.99831013459396,592.6421606946515,-710.0382262201178
4774,328.99280492336874,652.799734660514,,578.2911967972423,54.580338858175395,823.3621858554798,576.5744579713606,,30.540200514889825,50.028652467159695,435.6547462156814,38.21954363822746,,306.27872569550146,594.82642259675,-651.911727252526
3228,367.71006792543227,689.7094659323042,151.99284312487313,541.3299038940442,54.73647167307415,989.5477719346814,525.7434924994936,39.687759389885116,33.43689460315545,55.46877215927841,352.9447680035664,43.407353651355365,318.5161246112128,405.4212826060123,589.2439856840224,-817.9352671132124
6915,335.7611948788136,744.6634762148379,,656.5082747434716,59.64908377401855,938.3378279034024,532.894845111437,,30.390538701227733,60.4426332401577,390.6572400006132,40.31981605355355,265.390701260566,411.585885761225,601.6855453938725,-762.75501934089
5732,329.5229372385179,667.7964473784813,186.50373760468347,666.0073710667934,49.92354735210497,850.3773125312516,530.4735224856048,36.65825185875255,30.627987014727946,60.792494861724236,575.9120967269861,39.51381807626136,366.2295351337589,282.81069009465784,595.1232181621983,-804.6735908819905
4090,306.5104726325817,635.4142657471408,211.5271754600902,553.2498398113954,56.589388674050255,877.0967908525346,510.47885799572964,38.54853944142724,31.736385644185702,67.03863519606884,336.4722043804942,41.04329800641756,325.7827783069934,420.7416004451828,590.3260231483038,-667.9503686591264
7624,461.78585198800135,650.1721576575493,190.1300094263056,587.30257270376,56.77093559465607,839.7831889280199,538.7874646509091,46.7571897965896,30.31999188032229,51.71964345018045,553.1726880224818,35.90727662910267,338.6149625827319,359.0442383330205,601.8757995245556,-893.4838651687178
5116,479.83015069074804,672.9422073713355,153.755014118876,548.9602976990263,55.62455327569968,793.1993638113455,516.1796875494189,37.07393151984927,,59.92861198133203,475.3091210224151,37.407180247540225,298.0128556019437,290.71662172866536,596.7980493644511,-837.7719460556347
7552,254.3433248095944,658.1165214116947,239.77460448394737,690.9180134730095,51.27994714911702,902.1376798642293,474.6091497391455,55.93744493772385,31.173763872422654,41.44778289917106,464.78084617266285,40.71618344195083,304.93385273626296,443.9151874016823,,-712.8498418363382
2857,382.8342065574328,600.4350620417928,161.3846122307611,686.680625809309,55.585565554283086,941.2911256688831,543.618097796103,40.94902225102337,32.65418921287262,53.853250405340674,426.7696138111795,40.29669889997812,343.6602789838425,427.33274468104105,590.8396806708143,-787.3637702380961
8016,315.40221322067003,670.181500741149,205.93170221209795,733.2780722057339,56.03219266231598,866.958963767715,497.2933277008848,27.151472159475688,29.86196628607211,55.83245037922123,321.9461414991957,38.840394226024664,256.0097852049157,405.0885130475153,596.5839594735074,-629.8405872751439
5765,370.6647383096142,724.0181286776145,213.47122731212542,331.00412023167155,61.87345128622331,817.2397366722664,551.7406069844621,53.722002158124134,30.396654419770854,50.89651852982568,499.6581387891934,38.168457967708186,289.86621378403345,322.6727734382755,605.9122766582074,-801.7546899035422
5114,366.00815410099113,772.6909474267932,200.01925091108507,785.0539035785733,55.3629813919881,837.9866840560948,519.9047203004759,32.40180520452892,29.735831061051766,63.30835494888315,308.819984944981,42.09731470337043,271.7493381322427,467.48703865882715,600.42657946221,-677.052451838803
5737,288.9244696162585,664.4968810524455,168.1863928045895,703.2217389403513,50.054952613110004,875.6647806477789,455.77470225258463,36.13826227585552,29.812551541392292,52.16602537448206,531.8619219241838,32.56991389114697,249.01827606171796,372.9191203323293,596.8882634990796,-764.6741009958314
7401,,,226.81795871734948,644.1512084374788,55.851773140805356,843.37093317083,493.7688298232683,42.441518997064435,31.4986141209224,49.004165835557494,419.34085465564846,41.52367543697807,310.7174059904132,286.38198470009166,597.2323559192596,-655.5156403314734
1900,438.6294616888261,711.6569939181417,196.3644961967977,513.2107990480074,57.87933169032688,909.1463232537159,592.2523304034357,32.849457975612786,32.82593944512132,48.162979306674856,331.7510439580077,34.13340038250439,277.1133752897395,356.26538833465054,598.9083370768038,-773.1576314080727
8453,307.9016107872267,782.438065884643,215.7189430651368,534.4840463219343,52.48650931915442,815.5991029171228,521.3604059130306,,29.543596817456965,52.66159670025061,497.16020015667584,39.605026608381046,228.0803783850418,354.146509176189,596.4723413011525,-774.2691183074787
3431,336.7265554435989,685.4226314910956,209.06015230320403,671.4352490478902,50.84412795407256,864.9739315712749,566.3343034713356,,30.795686876646926,64.43624417334212,394.94865433618264,43.59741620989178,281.1448728833909,359.2055686173008,593.6792735864997,-682.8437806226009
4347,,671.2332069251132,226.3283452561245,413.4820451551785,58.78072779758988,821.1082854494684,,,32.57970058929581,44.86731907988643,357.6356649309486,36.29109527230879,340.4277566975964,432.0466219244781,597.6765164262034,-719.7878503361914
7049,324.34587508762513,751.3440756901202,204.36342277930095,748.3329093095374,58.95732267486681,870.3345156728743,594.6812211793564,37.79830159061088,30.613096416032317,62.811644558582074,401.6323472924941,40.457756822571156,275.00172160160946,340.6932239881329,603.3502066049853,-661.2650682432995
2674,307.5137606545753,726.8226345583087,226.88779422005047,479.07187034343514,54.79404688964471,908.7370130284547,562.7901769676284,28.611098298015698,30.67973841966545,,490.56103506475085,33.68464360207098,309.1781050509311,402.61889189958055,606.1472210943004,-812.587863280108
8629,233.71050507786083,,227.19354236132753,638.7369157482799,60.304033006580816,839.8781781667061,613.9379622189174,15.998657054319892,31.997480899016843,58.42984387207961,620.643012126901,43.32470533248947,312.0075293860351,326.18354433527634,599.137091174193,-741.1620123748776
