,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
7812,299.41378621245497,664.7453764855894,272.12740553149433,656.2613954726188,65.31402012117312,613.8228947378789,883.897560732356,578.8878087217957,788.449343896256,526.9973095409109,974.5294646555733,733.7159797671843,67.30684383348768,2.0,404.43516153518334,-318.44002938887286
5887,306.15951106269875,768.6401256132596,283.8317149297781,633.3653769077603,93.78402379907904,354.90495999732275,943.2970788107175,689.6340660490598,652.0076106604813,444.54799196574487,896.1797341316808,847.0122307742655,58.997735723936216,2.0,402.78463634294985,147.16900750093498
3975,304.43385147302337,929.5602026576338,275.8305287291856,710.4895487322028,89.57721271784715,892.1541064858685,893.7317386754767,663.9624201500791,626.6334173581001,357.8434911320512,1011.8442782554096,811.9513462931271,70.94644207616214,2.0,513.2049320882509,-45.82741218716555
8413,300.2881083710998,880.8708798371067,271.75200092216437,719.859173939233,69.85577287534387,904.8101475110788,842.8431221867194,568.5389542905995,,425.01859853587536,1044.3039006131112,660.1104618775254,64.68022499632636,2.0,538.1975993751483,-307.86854803223883
9451,304.645096243015,642.3137844200855,281.21403865855785,570.3236558210375,87.36601397782387,712.1310302297363,785.7911385027921,727.3179569311917,722.1731291099479,462.8572496204071,955.2128347738709,673.1055389802001,68.25295309351996,2.0,383.51125683156044,-153.62558304788942
5632,307.8509121041604,853.6708745964387,277.81792076407186,616.2897864185708,96.24372320439502,694.2404307092496,819.0140822471109,712.9880209279289,630.6108390036003,525.8889743083333,991.5268730527393,710.3948476555909,61.73176828273522,2.0,478.8573610069502,-68.47212837358231
9600,309.6778523694764,648.9152383920327,286.03211921784805,541.9424072511697,91.69457218522938,737.8401175259754,926.8014125525963,662.7895624700088,741.4927768493956,479.60341239242837,,689.7531429373885,64.15318881469463,2.0,470.2179673848808,-330.08420041787565
1306,308.2717486363861,771.9681238244182,272.1514625618186,569.3989762163692,112.76030711870422,758.1453758410491,795.1756186260027,645.3188593553316,574.8701058262571,552.710045569832,894.9641662856624,938.2448323646686,57.61704478356801,2.0,312.4865120769451,151.13666929346414
8225,305.3438468172616,805.2199191314213,278.700129809524,585.1043413256729,83.4391002870303,896.2174546993953,862.1426191334169,521.5704221690303,,507.46983895154295,978.7311380999797,763.339613755435,,2.0,461.8065801532362,-343.57242677052557
6915,299.86354384252337,910.345767244451,,597.6804272513335,72.61879212472408,1006.2678966399047,899.5615330468294,569.7837397039141,679.9033454842063,509.5060206972971,915.4696106177996,636.5419001340548,62.70938934826858,2.0,425.3988167666761,-283.2193547813379
1730,302.08982782599725,1054.434062494367,276.46118150319717,625.9766884129402,111.46170627158838,655.8166705226312,955.0803494529964,690.1555210584442,605.8669371288073,394.44270175247374,1006.0886281732209,757.3353223018663,62.79486979115211,,,80.94796037637943
7059,303.3347027545906,692.168548267867,281.55671535998624,701.7180557630272,91.22195047122113,968.5873452326233,812.5473930009116,666.2200338641055,686.015209306897,433.30579752258035,994.5703915746225,841.6230851085496,64.34806256677516,2.0,440.9925325172033,-142.72232941074702
9840,302.17450401267763,632.5603309893737,277.10664756430833,504.52899182988455,,1055.4885496331372,796.3487574102644,,613.6638735306088,419.36550967115534,976.3451574638522,845.5437458303967,67.27169190643033,2.0,453.5882466226872,-222.1146028013422
8222,304.1861051985837,754.7404334745312,288.311549838515,596.7467448836234,,910.0686705711881,942.5753610746382,652.7088522726418,826.9793926329355,417.3143231616915,1000.5692541980883,699.1564443472961,65.3617199409733,2.0,443.394141596275,-343.4984420744022
9369,305.03432721055157,689.0470351925729,280.99522337523615,587.6678367627655,90.57044904350069,736.610718294612,815.7967729759739,678.9869113947631,757.1568416858688,492.99635520274916,1004.831024608068,784.6807997836936,66.88003518615716,2.0,477.12333108643105,-207.97195577289853
2604,304.13145749154484,,286.2849986624313,659.7029482905735,84.5612507401127,434.38287193737744,819.7916610798766,632.8992157774617,757.7676171765256,506.4263743609582,1029.511028395987,705.1014818356996,69.57646802589814,2.0,422.8182224602628,-41.470156219023295
9300,307.2315930603753,717.8615841394285,267.32632456017774,667.6173505383284,78.95864562187187,964.1101909460674,972.8272846255231,618.5030235926966,588.0346414455853,374.103363997729,911.9710351175742,765.6779268455389,59.06572788354174,2.0,568.7159226558855,-228.81413830320014
5927,304.61540681675814,875.3066326244792,273.13170082877593,686.9372927709214,77.12302617188506,464.0557861559261,864.4925155013823,687.8979059180143,665.4223057747731,557.5815482406074,789.8205896025773,927.5720259294451,62.75480747963926,2.0,384.8940622918133,295.52990976073727
2680,302.83726657308597,1097.4935855017297,281.99800432519123,554.9121064976698,113.86937159504404,577.188003693584,888.8800317034952,670.3970111877283,605.6454004727747,394.52689395391764,995.713058136018,740.3911749613127,61.458242195286644,,,132.07406810555466
4661,304.46611859006254,950.3551458823965,273.479513575162,681.223214101793,94.99309153138327,1017.6987890345989,833.3300330489985,596.3361646969827,857.7020247409513,411.3408107699168,1042.9721450228158,785.4124243470083,70.58381633183403,2.0,438.7084448403219,-273.54710788626625
1215,303.841439929846,877.2921264863986,263.44430229424023,644.0331553258075,78.02621596612184,789.4977442064053,804.2568457069897,624.8297244453496,653.737988779947,423.90623236466735,,819.5985526397034,66.39806699318277,2.0,460.43110875082874,32.30568495413689
7099,307.4686147286167,670.4540249838357,279.6841856748634,471.0658512296029,103.33932835904979,675.722441640118,960.3934497828062,644.0010790350965,529.7838189448732,439.98981731789405,890.3206085673756,952.3445230362878,58.40655620475116,2.0,438.99335619376626,81.47047687408542
5118,305.04594669651436,789.6732401458776,278.597351905914,583.4406203843392,,707.8960768751468,841.8701298841461,549.6778111629772,748.5663266479808,446.16556854406065,878.0982615585228,523.3378069663196,63.119353714426445,2.0,444.977640952742,-370.86469993871754
9354,304.380888134023,744.9284109865749,269.27199981272946,675.9172796018788,,773.509902934377,939.11069676656,704.9573857790882,571.637666306088,441.7528019079495,874.7911785820461,798.2497061452266,61.39621661841795,2.0,364.892643634459,67.94460028913778
970,310.04471503317535,854.6163072451853,280.14077240227004,658.8797185248768,88.67959613351785,812.4709146324105,967.9156690460823,636.634130611052,731.2335704473195,527.1685652830143,971.9499283924695,888.0938162303219,65.74436272250607,2.0,488.58276363453,-125.07973459405576
8480,309.00274662429706,727.2767160509495,286.4496808698848,592.9867558211065,92.24316520141878,711.2683402075533,868.4655505872689,697.6504313600626,818.3412799180135,465.731163147569,904.7343120049127,709.300331072071,63.68478818549272,2.0,463.28048208770997,-186.17443687886197
6521,299.4772616764333,1044.9348159964836,279.88475938220597,616.3878604743928,83.43640350359131,680.2405345964355,828.3165206025208,649.500771784141,581.2152859536069,554.7625149045643,967.7981186089611,943.8692244730444,63.53772272098665,2.0,415.82449791583844,225.4037102056202
4206,308.61826068642534,1046.8988068236297,292.6988999361268,536.082098272879,106.59074666668607,962.5082955802634,797.5068454364543,593.9164823280536,713.5055972977304,,859.7612325579928,,65.13394478585408,2.0,489.57126993356127,-107.48517915704609
5614,304.91977772930693,780.2823145857443,260.28846173007804,552.4816279028296,87.2054602879185,902.8020676397712,945.3746862066068,643.4919780548867,803.952453934595,451.82172335044487,957.594961445759,682.3391154134924,62.42966055553055,2.0,275.31822846932243,-268.59856824801807
6920,302.9951766459443,744.9658907620914,287.7567030465275,675.9983459837579,93.43645772179097,912.895843544865,828.8991706829279,587.7331935346097,635.6873825686029,471.0829366964262,1054.5721706280315,682.6173777564372,65.26446478551009,2.0,388.0207973600295,-306.3293717374713
3395,305.3781788759226,655.1629190636052,279.600031578671,530.3685324518398,83.67948435257026,791.0673864249592,,710.5435581203329,659.4929257441871,476.29589725959966,970.3280231564572,717.339174334758,62.52627226462217,2.0,447.06097714562907,-204.21121175924938
6959,304.59237003605074,1008.0845484124067,272.9474235938962,469.7683243566638,82.93219719029858,890.2051813842941,864.4101932741668,578.6420852879054,685.4478633883538,458.6529654658028,979.4796555264821,922.0021184181701,,2.0,491.00682628602715,-37.42787615332577
5495,304.96758741377545,841.3923897029232,282.512411112797,710.7834324898569,83.82459261893172,644.3832463411852,804.4235542832059,653.1988302086122,530.744286675173,493.3603821736003,968.1932302136645,844.5122167933218,67.17160667023037,2.0,474.5861470212696,85.71618533889225
3919,309.6903643898158,783.1393615314767,279.9154598966219,609.830577578168,75.41314199247915,965.0315531605703,843.9594826079785,661.9569492243843,704.5277244675418,427.5144216178957,825.4248178544418,618.6091481222514,65.11786864598116,2.0,416.09992382212266,-178.71669550217953
4075,303.25657356234984,989.5383905643528,281.18473753633896,590.5229216099086,101.39581595278634,850.8196936148768,914.8410455882811,732.875261252033,698.3873723964128,516.5729696505214,993.7153840337878,585.129422097415,66.54475318554081,2.0,419.2844959968198,-158.51882699816048
1523,303.7404226272997,954.4872588443003,281.5059406730173,670.3509115600806,92.81620956475976,699.9390995455252,974.6993811238931,630.532935995369,562.0775740641599,456.08106780939033,852.6464181319768,779.7784640736363,71.0153404872984,2.0,469.1820561205756,72.28969551648709
1803,308.59685175906964,979.4220754834408,267.4446596845795,581.193970790055,100.7237974923143,655.392903816731,931.4235952149563,615.9662215762576,569.3517634601709,488.87503278714183,941.0241765223726,847.8690264419315,61.241433541696615,2.0,392.7101422201428,93.94194643658807
9950,303.5126258311046,,285.33657433542623,604.2515131137036,82.21827075516495,1100.4221658448712,745.9188453167538,638.3769004806777,657.4275637169451,465.95652763270414,812.669043190857,578.7386627498879,68.59122479799946,2.0,476.42246049192715,-152.07489939310727
2589,300.7621754520635,803.2071645123697,,598.6394187521719,64.82513675048034,705.9989543214751,981.7607423170373,591.5222962497131,642.487829517627,514.2907242468395,1114.5973529698858,,68.06360489450175,2.0,403.5068069592562,-359.8889828880392
3153,304.23080505143474,775.5909108288686,277.5247862524353,612.7839778045045,66.96856800561298,628.4710411098556,899.82404559978,631.2441383843818,636.4957371489407,474.957014946616,933.7278486264585,721.7353470616642,63.18989058593542,2.0,494.6455174844902,-141.15922279392942
1330,307.32995758584764,829.8998765640036,260.8607490281904,687.7725406208307,98.68472142767462,726.9519191133443,908.4401963977659,711.166065829475,683.968765767482,,971.3657550004405,940.5944404677498,67.50978822931829,2.0,442.02915273350834,73.39237530732956
5353,302.331124923037,667.1012484824369,285.4099101248083,629.2024438428366,96.22726172832569,829.0431022561756,,590.7831434928466,906.0735068522683,425.596306553357,899.6317048040353,729.9862963115634,55.219176153014466,2.0,425.0537607471059,-334.106339374997
3935,304.71873040499713,970.3789905635612,259.3356571957525,633.3314376701175,81.47707246407293,730.5176987808427,1001.7292971481819,626.9742240515524,,506.1436423065383,907.0083630665844,844.2358540081833,68.4828629797656,2.0,441.2010470752771,-62.694662999290045
4557,305.27153700022393,778.7500554782308,263.4216258358334,631.6461944136008,96.41257857137333,626.3871677439791,911.4218105612049,584.4139185905899,667.9193885814719,495.6645154959552,976.2634940093288,589.4275497241994,65.47900823786512,2.0,512.8145972743619,-367.7804384517386
4663,298.58490648993,723.1176777411605,277.08804879902203,578.7338931305167,79.14268295031684,574.9370335328523,844.5583822494452,618.5960156359597,503.47855289242943,527.6561529262017,1017.3375738747997,926.7101982940386,67.23303486063418,2.0,392.1814982976506,58.98753581753223
2670,310.59535040301733,848.884995165839,292.4514433388725,575.531682564683,109.80844928664018,639.7268705112117,866.7262570941812,648.4237760516849,702.5839435223075,473.49164239774035,917.6296933622815,528.2640351417683,60.76941888907786,2.0,489.4649271892127,-250.95598841871333
349,304.4989552456378,686.7390898702704,266.8728416526292,620.9067375934962,98.93407792499833,1011.5282197475174,853.5188225160474,576.2778664507387,728.6235793708104,389.8282280907897,971.2717582553635,699.5909033089692,64.01270461574359,2.0,442.71666263395286,-385.9215645751012
8665,300.5828386970197,850.6638218999099,278.26498707309486,655.4785686938897,90.10458498386657,554.4455592044857,889.1608426884859,589.3203001348047,654.5353902305189,488.0458324520433,877.4363931958336,926.0939168040677,63.72995660069744,2.0,405.94277639363423,112.57573525369122
2110,300.3406736967309,843.3596920458647,276.39202843754987,531.2984825987153,99.08988556505439,963.1388995460184,791.3005424394327,558.6897675436483,512.3724338904192,501.98569986762936,936.5310230950192,921.2256488392869,64.50251200113891,2.0,421.41054893637573,9.472823471045047
3984,299.206676756283,956.2570931254037,294.013221663495,535.0485676689168,108.83898819968888,896.4607082725129,847.5015287319349,565.4196549891936,672.3977406884534,503.01205092388864,961.7465319870494,728.1102895071352,64.72914599450512,2.0,419.40417414282865,-168.98706015453533
4136,306.32234584733635,875.5327804082261,274.53370784911226,635.9109732098769,83.14953057446604,857.8288246828195,888.2714739637581,551.8114404834278,612.655853701666,469.5300368746083,852.9413695809708,762.8761370646357,62.070790295587585,2.0,484.42147515870346,-120.04722817806848
3068,307.7596346679534,811.3030460608206,285.5596656026023,648.1391021392044,74.40498071489247,300.88792183756635,943.5798584820291,635.2908114413168,,502.1025006276853,826.799634953217,753.5174082219661,68.16467250176697,2.0,406.3080413010445,35.637800150443695
2217,308.5627456965561,786.3227664590565,278.8924106682379,634.2706745318934,75.16085245557198,,906.2282119779796,623.8777790402468,597.332080855767,556.4079337468642,874.1920415008686,901.2793902074573,68.8714187113705,2.0,351.0953665336818,40.16134943091387
720,300.0219047487934,888.35614031749,277.44667353186645,562.1307987223669,63.8811601718661,737.6372582549731,1032.2611474367422,655.0753013549796,743.0035042581576,430.1311003110374,1010.4106680536041,809.9755532970356,64.06850491930717,2.0,403.1508365013451,-118.37532851757288
4022,308.37278213041037,661.4333019237803,279.4355536780416,681.6248595782304,77.20492285081042,942.6490703460674,855.6655955791421,676.8720589678015,653.0253681241359,450.7459032192725,925.9892082494376,844.1073696585233,68.63643483598246,2.0,432.06366971208917,-96.01408043448008
558,306.8024744572794,1028.792684822507,278.86249464411463,657.2676870684496,94.48115991702312,605.7450990303453,881.4161501867436,650.8586025534338,626.1606052414816,512.5700987926032,1050.79728195642,905.6166692296555,66.16417064555986,2.0,411.03273657503576,121.40565042907602
5961,303.3964225526685,815.5965891436849,288.66214780193116,653.0835448414833,90.81522623541602,875.8399130060492,861.381420364111,675.6718271184344,710.4127412384263,512.7850495021578,858.2843925847561,704.190287845564,65.733782934642,2.0,387.2207865439542,-86.92884992156905
227,308.4454901532733,859.3389927309942,286.0530059420712,657.313520800047,102.95820703211896,830.7139097745433,807.9868259127942,570.0008939894045,679.1183717894776,490.30889434790424,1021.2336032688743,751.0508210554422,58.46230945691754,2.0,476.5398183923634,-231.79607155885847
5241,301.2608304114023,,275.8119975707907,630.6385039365921,97.75216166463252,647.8205802773568,954.8890584150662,576.4713942520351,654.4705123419726,472.986765830001,1041.2188941908323,838.0583281926639,57.11404119922319,2.0,420.16154289079464,-85.71101062526888
6348,308.1291258507089,840.0802486595774,280.06113326766155,612.5705827484159,96.04889375916072,899.869709869432,963.5853573347639,698.8414464949685,743.10353128245,481.5310300769071,1010.4632894905606,908.5512411705257,,2.0,470.47920690444846,-92.85172034940126
3197,307.30637500143945,672.6993206689887,286.70419330095325,630.6443324099956,86.4498062008026,855.5037972143348,802.0674121385324,506.16178717437543,585.0709367874761,516.7990298122077,1125.2419504005895,634.542731568352,74.57010123755329,2.0,450.82877702077946,-511.73636420090963
4962,303.9208768880812,845.9653186922291,262.57670570553984,586.8323538166477,94.67241226697588,618.1801993296563,957.7061562390352,607.7314026797284,591.4738753074907,520.0737499838837,1059.079578414799,767.5241583435414,69.92153521122138,2.0,471.284703824841,-188.69096562351575
9320,310.85663345384836,933.970525450471,263.17584075265904,651.4914241763738,67.55105470623678,884.518125669872,983.3714979522262,538.3950145910723,695.1612034886449,444.29770680700244,1025.4396010441237,562.1221696126298,71.06961373381036,2.0,,-439.03932266608774
1748,307.27258702334774,479.4561272262968,276.19687712868097,558.86987328726,69.29617877113924,862.6259486381704,746.5795102083425,578.3186444621507,758.7854175502417,491.36399240351784,1025.5314524019936,762.2565221479675,70.14558933487893,2.0,398.3171721718107,-432.65573538128524
5222,304.7074100535022,890.462689460678,276.8989694668287,579.6305498125221,83.4599794542358,1052.482796196623,905.7935830804952,589.6786361891802,804.7015011773585,475.57527340111903,996.3692655016292,709.6432469850155,73.0277020771133,2.0,436.4775980151982,-366.99882951106537
2319,304.03479182832655,698.6509788250345,267.15103655934786,651.55021765819,71.75124012786186,978.876851268799,826.4439639438937,509.72099208895474,683.1236058513321,435.8053359556076,941.4579073600137,,65.87251234990663,2.0,495.1264948815708,-373.86253045878686
37,303.812708352128,921.8831799243962,261.8925554785473,539.1019818611657,84.93249348961788,930.4667951380692,882.79613699249,617.4594815649281,625.6579843614012,488.22978314784285,1003.719314106613,891.355809901823,68.66857531367596,,356.12779282828285,-24.37991516993199
6529,307.8376596496857,814.0100089804433,272.52714686030504,742.6828179317048,92.92912364488603,897.9818404826796,809.1635426561438,,770.3109803065299,455.34925743489083,883.034947695324,610.0329647510008,57.66751259055703,,488.66567246016996,-248.58850668570804
9830,305.16875516482355,663.3945285885546,280.42482081528965,593.4257649205899,101.50993135454124,546.7104483863071,755.102455506181,681.1508392597681,602.9468489509842,519.0938615540729,893.8721755345333,568.0922979661284,66.26590720330445,2.0,415.4578498791291,-139.20138829383316
2369,300.93379479133466,764.6890794222941,278.39909082957524,,90.3370647753198,910.5227901910794,897.8666450366218,609.1385279203389,708.3997040649442,512.3632347866723,840.062385638996,726.877210618889,73.21351088177387,2.0,378.5624454500454,-176.81667991895293
1195,306.7454195099136,574.2633294462752,277.9689652288077,665.2982375601656,85.39121718853453,935.1762802727741,855.9418574676484,632.5382416565417,743.1765946062958,459.67050949620204,861.1361068297933,812.7591541219673,63.26444636352428,2.0,465.92320014855744,-231.52770292537642
5830,303.5061604598602,744.8859930721046,281.4187888503665,584.8203428423741,95.37891305528564,880.0745804393504,895.3514369330763,601.3998430269368,642.1374697522525,407.26902521943515,828.9722684541474,844.6067633163175,65.48883948577742,2.0,477.83972986236904,-60.19038015960197
8061,307.39349518111175,1200.8144738292726,270.56245148143495,651.2274885110469,81.48435388522692,570.7022982371614,915.480288994074,775.186753831507,675.762035134743,473.04509167609507,1078.9077163664217,502.4776391873968,69.2566499476596,2.0,520.9492026717074,-81.75844347404998
8775,304.2617376194442,856.6227496723294,267.0714708727456,574.8245911976458,92.56937880056148,1013.9284670982569,897.57769297142,628.0516006096082,693.9210843083056,480.99632121995364,955.7322398282396,593.4450179201941,62.49525500414731,2.0,453.114356775235,-350.238322465035
2300,306.5081580370059,1219.4507277737096,288.7759591347594,590.6077854015699,85.76492990078393,1048.1846393044132,843.3421773699507,714.5576960988155,660.7530579308822,432.3719334915621,871.76944800366,704.7615127774458,64.44569632697562,2.0,496.6272834278575,107.98283813183733
9927,307.0780333259003,890.5536750838919,277.3253536893166,728.0733509684499,85.21023590874378,,1000.2326474607149,579.8244729488243,726.0196759151692,461.305325473634,980.8078693256618,727.6289975425492,66.4227851043615,2.0,496.31212451794397,-298.16035278267856
1726,306.5307084726649,668.2858358727066,282.45361871593923,592.6664614955195,98.56405250289193,557.7312270142849,892.3606353842179,759.5406535854139,565.5716643440978,500.9205617523038,911.8530601885293,897.0128193389318,70.5705742568683,2.0,403.5548377577835,174.01391351716754
4522,310.2632419534048,498.20030906749315,262.31214758607797,529.8001894118856,79.52156835755207,832.652719620618,892.3376200505611,538.4611511657954,483.44791787964454,426.08572099084455,958.1614269857251,640.4616593881809,64.58619900442156,2.0,445.41976070790054,-412.73455978401125
8517,301.6060806266717,615.0563444965736,285.02605802572884,635.6540497385814,72.85992161881096,760.9500656769461,886.3398464849819,635.7833568986566,715.4855000793616,439.76780477344346,798.2051360952975,762.1834012978253,70.58762241360265,2.0,421.62997004260825,-121.2065943127512
4805,304.52682458505603,1007.1406912035085,274.41838216861476,681.2925411135056,66.21582580188814,926.1915031696192,882.9505293230535,550.7432998036926,588.9259036602479,460.8488046789118,899.066095493704,917.4714476304246,71.07098323301237,2.0,394.34049512208344,80.59150191832029
9345,299.51624403360546,1090.710874318474,283.30260552625595,566.259170480452,62.38519414471123,844.8405986176568,907.5930813092891,729.2324202352868,752.5622905988643,,957.2427321161067,746.5819925967234,66.73547328685231,2.0,458.5421299164536,-4.640281740534789
7889,302.17109360167586,879.6711199384039,295.4189221774438,609.2932171793512,87.60911048462923,917.1741485229958,748.7865090536621,619.902661136658,647.4943929178094,412.9235256970681,933.7952953727562,706.8056855792831,65.7806780677484,2.0,379.15359475795833,-62.15057935369467
1212,309.14839292632,916.8087639825281,278.4372263963513,610.3838277760937,100.38501844779525,822.3656330449256,898.8801181133034,616.1181308434284,677.657150619258,478.9768952098051,1067.9732387448082,640.1866907935597,67.65394074990995,2.0,380.9715015924307,-269.21610408333856
5642,303.3859380396027,811.0978771994129,258.1902039960276,626.2477775151762,99.65181718109629,830.3808334844709,806.5214879616732,647.4808214147731,745.9224005693659,479.9538556209629,1131.1200983966196,830.8585016886185,69.46926988184067,2.0,438.69981121661993,-235.68011183894555
6493,304.00788810699095,807.0046628834311,276.76412122742494,721.7387101373866,67.95448338280166,692.5036639416131,941.8348392318046,696.1091519271401,548.5831997015889,461.50261594005883,943.6441204454572,672.4623197873276,69.90940980527515,2.0,414.0116588436144,-42.46085562882047
1751,301.1732833773114,811.9816789419913,276.7580135925797,640.6251234595032,89.22584939901571,1168.1164383920614,859.797686804716,672.1703381184406,767.210544883242,529.624967159663,1061.7187179702466,694.9005837070889,61.72400046113954,2.0,464.2701979403973,-397.2474725592812
8940,302.5378376206705,765.3495877831218,278.2988481075906,601.3908178072284,119.28081914102589,750.573201809395,882.5506176715235,551.7971551876631,638.645795477369,467.1928366694224,1089.9460352207939,681.5782735275941,68.88070781793196,2.0,473.12678338489724,-384.6296020547252
9644,302.9451293012757,,276.55693541067035,663.7487329866391,105.51125226207992,934.217890184944,966.8579214486433,571.7723429517981,720.3013968063259,553.8909396070935,843.480074305249,705.465190238337,63.417935051029254,2.0,427.5733842535014,-161.10603600017623
3006,299.79366213286323,752.3961570365537,277.0582228942709,588.2139783960716,105.53261597320424,762.3409972265058,922.622378866259,674.8083223821544,531.7511695364263,468.55074656868084,845.4375303499849,743.3542977157379,69.99684677872436,2.0,391.67400848034123,25.884154801559845
6608,305.293283585049,917.2325079089304,280.5456894993693,551.8997760337118,84.94692313967727,729.6856900823454,886.8403883751914,725.026197778575,593.0562785608566,493.2322920227111,954.8059295540311,765.1850445331556,63.92712591728719,2.0,506.8627558360637,30.1083525442414
4167,306.2029507792833,730.8445544111806,280.2286082337003,687.3446312697163,78.8334752988506,827.9767615894397,826.102720063945,570.1593499725873,699.9902223492742,,962.3517819497689,456.2523939970847,65.02050539824597,2.0,322.4910934507055,-445.4277575857721
2309,303.3385834827789,957.9379729052025,278.3805016926439,,98.73268398004558,1032.3846206091,862.3183165348461,703.3552556602604,647.0690781985381,484.3447890597472,946.5620582072906,686.0667803998635,,2.0,497.0410007866433,-125.37146306709775
4146,305.3493478669885,685.6996067050515,281.3006561167411,597.5410493621074,105.1980016987361,,977.057804932476,751.0308674349202,477.0844950008593,456.9919365457547,1026.8162424067655,716.7140696743209,59.034609906388425,2.0,385.2855659234925,-49.0481562010695
7733,304.3742057036547,728.3210245539866,277.7205647554177,776.4650063734139,93.8942116683197,654.4275299113804,784.1184129531483,672.8773831415505,722.7903443406152,541.6246917527388,936.5768830711452,601.3632707884132,55.385396188836225,2.0,483.29530289675,-240.66101773320273
7726,297.39249445230286,917.1405398624935,268.57820922979255,563.3964116786,91.68287467530045,923.3426573840164,829.6724901261061,606.1814411607364,686.3577937617519,516.9839381869123,989.0620942032804,972.8580538459296,61.75623216023484,2.0,412.0487032651693,1.090931833508023
961,313.2689211724397,,288.8879753312684,621.6695612338235,103.00454310948204,1128.777149400163,858.6245661108798,684.697050849489,596.6981673157381,,1039.989446654815,670.6411074818323,55.99692345868001,2.0,401.9219705883345,-171.55649931330396
7721,302.4678324763452,895.3166917144832,273.5823612058915,519.0698133486518,73.74738151293629,897.4078057972885,874.096346669493,618.100998339436,563.4938740473973,480.0402909349431,986.6620092167379,536.0212484519343,69.68157874706152,2.0,444.5733062866026,-291.4856687532604
1852,308.61674600648075,720.9972545191561,273.0624158451605,588.3025943654131,90.86871672865546,,925.8075383767172,629.8595776628218,610.9335123281601,488.1729203411439,1044.8420397718107,638.7182168261219,63.71654898019287,2.0,385.85179210428635,-248.8975121712093
7277,304.7071254379563,758.004179664126,273.61636995685353,563.131210586198,111.33367280612373,944.8238494354298,786.2738155013303,697.0744522459163,658.621258323078,475.73762629348573,922.044497096779,702.4008273764357,63.80269916317589,2.0,424.16595562898436,-133.56966667468976
9496,305.9030890625428,,283.18832355601734,671.335281546264,92.55934384362888,867.369387914663,1007.4306262070886,730.4387837201951,705.4448209649955,462.977789985896,873.4730414946749,773.253620694806,60.59347350811848,2.0,372.1329488226086,24.170748614626433
534,303.9732056165393,926.9319818067582,271.92331009643476,612.1173290245246,91.50749928964879,1183.5622558785758,893.796201563963,700.2599911919484,576.4546603187143,367.2224715093145,799.1893698618467,627.8575294045665,61.28354919786168,2.0,440.35377702310853,-39.90024760427417
5150,305.89324944652896,843.1988620898799,275.94723091452795,617.4929571138915,79.6792804602305,550.1150645627623,919.7530475584159,678.4751740882484,729.4275852439681,441.55930159464833,931.7897660320773,753.7470391860551,64.64610369702633,2.0,,-51.93480224440256
8152,307.4117532600557,873.4751410992269,288.26215621737737,643.8658486406739,91.83468404332413,,918.7780611677964,671.924058528184,654.514757960891,385.2128125893084,1046.0958384890853,723.6349530359141,,2.0,473.33578210608323,-156.0931490372433
3710,307.85272894586734,858.1050089050476,278.76126847489553,732.1508131117613,90.50604091341363,730.5014947313681,852.1309344470762,615.1203093859249,728.1773509871797,396.883295902569,921.8976079508345,538.5829788179958,77.90337369076089,2.0,493.6097628818053,-289.74176932349985
7773,305.71261318940816,956.6806847023768,258.7488465757116,602.2685284682269,90.9137406549881,914.8973998903177,957.0975926212161,590.8202001386992,468.3531522573863,403.37239808608666,928.2032721653328,650.2981863206336,65.89227369143931,2.0,499.1778974838794,-141.461706795057
2418,307.0006728021157,640.203603948733,278.1932252135575,665.0716072254844,86.34783245501778,691.8576926632144,1005.6652650486898,663.0709468754463,597.8106221440387,462.5167958477804,1025.1424479806014,737.2525728350266,62.98420598029922,2.0,491.34507008628714,-252.22848458276823
4807,304.02556390229256,1068.5862943948987,280.1519283496726,625.2329436651768,79.01627497239714,953.1993520250028,817.8768331431626,736.1939558778204,671.2258539559414,,831.3044874394885,765.7348007730553,71.16782919796218,2.0,378.70020023509056,190.4257438611137
7772,307.12503318590643,971.6019619669142,272.84812842460826,590.1737206506037,111.50147785401667,976.0292750379443,852.6036618727154,548.1771479500073,674.4244351150134,448.35226908945737,1070.0308616946065,328.65768728946364,67.1362263949638,2.0,384.26634712121665,-579.3249540418153
8927,296.92870680138526,886.0110845174939,273.962882233205,510.15917909773106,99.69325616766045,563.3521873091918,854.7296127723558,575.0920811094034,723.6883943230442,399.29744566874007,859.76472394888,444.0809437313415,62.72030961949121,2.0,426.74868036240946,-279.9949874497885
588,,763.315453275255,285.79418595462533,671.1817564172659,77.5132227594848,711.183964844987,944.5838074691876,672.3536889374756,694.7314611581371,527.9826299174434,1054.9917536451976,654.9920743554169,66.81328657944806,2.0,359.67131675499013,-257.2628517863859
1684,306.49350099816047,702.0694773238239,283.7472390402896,581.4482010411739,96.00745826363472,712.197713587319,786.8657064755295,609.5125444003506,571.8179672440735,434.36562017862934,996.9187721640518,605.8860714984762,81.4316582590547,2.0,440.9042149948713,-258.8383483175536
2508,312.5351061594796,1129.4920872089958,289.81428048730794,584.4062524622519,83.95901826649592,890.2625799066518,847.5823943514903,608.7502292973405,802.2947815702747,440.74007188779746,758.9432279355948,593.2344265165766,69.44202553577271,2.0,458.51466697218615,-81.3028989802811
